κ,de_1,de_2,de_3,de_4,de_5,de_6,de_7,de_8,de_9,gj1_1,gj1_2,gj1_5,gj2_1,gj2_2,gj2_3,gj2_4,gj2_5,gj2_6,gj2_7,gj2_8,gj2_9,,
30199.51720402013,0.32691793390479007,0.34667895919835134,0.35737909705500936,0.3634174449866994,0.3660741476564801,0.36563542182147446,0.3617125359561496,0.3528815280532757,0.33443435129570676,0.3050903210786992,0.5580978629070121,0.7584701499027668,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,0.30401506892727054,,
43651.58322401656,0.31790781509459426,0.33715100454315483,0.3475897325049416,0.3534988440942307,0.3561214868115525,0.35573443631869545,0.3519577180327671,0.3434033392982507,0.32548511905180816,0.3043588726398446,0.5529131345830446,0.7261206462204891,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,0.27717516879503457,,
63095.7344480193,0.30933410059658967,0.32808431144347155,0.33827405429636903,0.34405997488684714,0.3466500353272504,0.3463120420045875,0.34267436504555465,0.3343832494571869,0.31696848957765744,0.3036048588753577,0.5476326724026278,0.694987247792376,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,0.25271865826491025,,
91201.08393559097,0.30116843963738604,0.3194489259643634,0.3294013149377111,0.33506971142815506,0.3376285856355071,0.3373372154151183,0.33383192967068664,0.32579159101262184,0.30885645906119186,0.30282858002618795,0.5422631286032454,0.6650479370799307,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,0.2304305423267669,,
131825.67385564075,0.2933846840636178,0.3112172203951582,0.32094315370412585,0.326499342791228,0.32902835037385003,0.32878133790775976,0.3254022314574619,0.3176009942255844,0.3011231918925507,0.30203034324229444,0.5368110821912013,0.6362771410758515,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,0.21011602851631594,,
190546.07179632483,0.285958697392253,0.30336369168327587,0.31287338993884173,0.3183223640328047,0.32082275302930746,0.3206179877530337,0.31735925231179213,0.30978618869064106,0.2937448334929023,0.30121046229757503,0.5312830246357232,0.6086465339251996,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,0.19159843530219878,,
275422.87033381633,0.2788681812758866,0.295864778238814,0.3051678351787581,0.3105142861887949,0.31298723761872144,0.3128227511162434,0.3096789505478766,0.3023238228953974,0.28669934011479387,0.30036925730164965,0.525685346662451,0.5821257120930108,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,0.17471736169649357,,
398107.1705534969,0.27209251784842453,0.2886986934930378,0.2978041224497922,0.30305246362158894,0.30549909573699446,0.3053730502760275,0.30233909188505437,0.2951923002126885,0.27996632413402717,0.299507054408973,0.5200243261508058,0.556682760446879,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,0.15932707595800666,,
575439.9373371566,0.2656126265157472,0.28184527469798437,0.2907615511834377,0.29591593715610487,0.2983373094106375,0.298247987530741,0.29531909586879823,0.28837162985200365,0.27352691344527646,0.2986241855257349,0.5143061171311719,0.5322847252434084,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,0.14529508977784913,,
831763.7711026708,0.25941083386232827,0.27528584556620195,0.28402094632008973,0.28908529155628054,0.29148240830835054,0.2914282033566696,0.28859989630541094,0.2818432914035091,0.2673636236740127,0.29772098801500374,0.5085367398699312,0.5088980078481533,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,0.13250089087387776,,
1.2022644346174132e6,0.2534707554519787,0.26900309146239715,0.27756453027986466,0.28254252600972163,0.28491633997608334,0.28489574749652585,0.2821638144121358,0.2755901117164569,0.26146024201924123,0.29679780440057424,0.5027220720234058,0.4864886910931631,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,0.12083481197364974,,
1.7378008287493729e6,0.24777718840528265,0.26298094596864946,0.2713758065939671,0.2762709364014238,0.27862235187702755,0.27863396176854194,0.2759944434940771,0.26959615295988126,0.2558017216413939,0.2958549820699602,0.4968678408354624,0.4650228084809285,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,0.11019701810129125,,
2.511886431509577e6,0.24231601373552833,0.2572044877493544,0.2654394540965229,0.2702550082652583,0.27258488412463117,0.272627373493063,0.27007654406390136,0.263846610814703,0.2503740856049759,0.29489287297697425,0.4909796163481362,0.44446656496507214,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,0.10049659717322339,,
3.63078054770101e6,0.23707410751800692,0.25165984674008923,0.2597412306770969,0.264480319403089,0.26678947189781826,0.26686159853370556,0.2643959484185865,0.25832772184153263,0.24516433947517097,0.29391183334432436,0.4850628055898991,0.42478651675800455,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,0.09165074135272401,,
5.248074602497723e6,0.23203926005380224,0.24633411877547853,0.25426788568711706,0.25893345125524403,0.26122265662140187,0.26132325304310217,0.25893947377874577,0.2530266791568507,0.24016039175083603,0.2929122233666535,0.47912264770231644,0.4059497165133143,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,0.08358400856453696,,
7.5857757502918355e6,0.22720010226865486,0.24121528785487759,0.24900708017914655,0.2536019081925864,0.2558719050811735,0.255999873089,0.2536948431802498,0.24793155563180352,0.23535098139313954,0.2918944069144277,0.4731642099626066,0.3879238292851708,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,0.07622765514150613,,
1.0964781961431852e7,0.22254603866015085,0.2362921553212905,0.24394731423637003,0.248474043979609,0.2507255357223294,0.2508798414149745,0.24865061338496497,0.24303123390255416,0.2307256117794609,0.29085875123908184,0.4671923846570885,0.37067722385852536,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,0.06951903185096642,,
1.5848931924611108e7,0.21806718617272128,0.23155427529876874,0.23907786072116594,0.24353899473017823,0.24577265145209867,0.24595232066163147,0.24379610914776914,0.23831534254928827,0.2262744904763926,0.289805626679804,0.4612118867586149,0.354179043354146,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,0.06340103659419549,,
2.29086765276777e7,0.21375431844022433,0.22699189579710277,0.23438870483673957,0.23878661774330873,0.24100307833321838,0.2412071924394035,0.23912136324109953,0.23377419786310044,0.22198847428421814,0.28873540637234535,0.4552272523597763,0.3383992584249637,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,0.05782161793697199,,
3.3113112148259077e7,0.2095988148903661,0.22259590495007506,0.22987048895464648,0.23420743566579422,0.236407309614364,0.2366350017030388,0.2346170616962487,0.22939875067616627,0.21785901905818542,0.28764846596021465,0.4492428378128868,0.32330870586029853,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,0.052733324350985385,,
4.78630092322638e7,0.20559261425469363,0.21835778190572594,0.2255144622144932,0.22979258548252812,0.23197645459768612,0.2322269059314912,0.23027449377331496,0.22518053778168545,0.2138781338600337,0.2865451833086105,0.4432628195274787,0.30887911498942416,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,0.04809289465343994,,
6.918309709189363e7,0.20172817207235114,0.2142695519339746,0.22131243445014714,0.22553377188388515,0.227702191892174,0.2279746286651116,0.2260855062190725,0.2211116375159982,0.21003833903651264,0.2854259382214333,0.4372911943761882,0.2950831239145951,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,0.0438608856481813,,
1.0e8,0.19799842181624497,0.2103237453596154,0.21725673404051746,0.22142322460372962,0.22357672664579264,0.22387041699593002,0.22204246141517361,0.21718462911711456,0.20633262786106635,0.28429111216169095,0.4313317806604439,0.28189428729656607,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,0.04000133341333887,,
1.445439770745928e8,0.19439673930632284,0.20651335996674916,0.21334016932195166,0.21745365936100303,0.21959275138876805,0.21990700264594262,0.21813819905754997,0.2133925555111851,0.2027544314100106,0.2831410879756242,0.42538821958824335,0.26928707715461214,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,0.03648144506148251,,
2.089296130854041e8,0.19091691010753714,0.20283182655538476,0.20955599323483212,0.21361824207376795,0.21574341015634899,0.2160775663040053,0.21436600104297127,0.20972888921247457,0.1992975863766135,0.2819762496208285,0.41946397721747236,0.25723687792113265,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,0.03327131812920694,,
3.019951720402019e8,0.18755309963945332,0.1992729773619587,0.2058978709087416,0.20991055604671063,0.21202226559153947,0.2123757049238613,0.2107195592701072,0.20618750105284164,0.19595630555519375,0.2807969818986655,0.4135623468196177,0.24571997680222346,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,0.030343685042372993,,
4.3651583224016654e8,0.18429982575087756,0.19583101708339098,0.20235984991913802,0.20632457186198355,0.20842326875720407,0.20879540171452757,0.20719294609065508,0.202762631484096,0.1927251507531541,0.2796036701912195,0.40768645162035017,0.23471355033505564,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,0.027673680357598856,,
6.309573444801917e8,0.18115193353687128,0.19250049626961663,0.19893633297443478,0.20285461972951166,0.204940731413226,0.20533099858035267,0.20378058717175287,0.1994488642214943,0.18959900791233794,0.27839670020305773,0.4018392478752146,0.22419564789625662,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,0.02523862870539871,,
9.120108393559115e8,0.17810457219685974,0.1892762868720539,0.19562205281547332,0.1994953640762287,0.2015693005377713,0.20197717079126173,0.20047723655371424,0.1962411020187674,0.18657306424196798,0.27717645770801363,0.3960235282405782,0.2141451727991747,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,0.023017851559962957,,
1.3182567385564048e9,0.17515317375194328,0.1861535597559463,0.19241204913036816,0.1962417801749375,0.19830393489296755,0.19872890368481458,0.19727795370788348,0.19313454438521752,0.1836427871844227,0.27594332830122476,0.3902419254019958,0.2045418615188241,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,0.02099249113847858,,
1.905460717963252e9,0.17229343345684534,0.18312776400280306,0.1893016473064553,0.19308913263244573,0.19513988345429412,0.1955814712205502,0.19417808241794912,0.19012466707340753,0.1808039050520687,0.27469769715662,0.38449691592418395,0.19536626149888112,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,0.019145349892007738,,
2.7542287033381634e9,0.1695212917575638,0.1801946078456635,0.1862864388579967,0.19003295557374167,0.19207266554011754,0.19253041622411407,0.19117323132479572,0.18720720318221076,0.17805238918868815,0.2734399487900461,0.3787908242889534,0.18659970792317732,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,0.017460744192710816,,
3.9810717055349693e9,0.1668329176599734,0.17735004109488056,0.18336226338364292,0.18706903437449707,0.1890980524933534,0.18957153217410327,0.18825925599016297,0.18437812573472862,0.17538443752294303,0.27217046682819734,0.3731258270895231,0.17822429977279053,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,0.015924370950586044,,
5.754399373371567e9,0.16422469338719162,0.17459023892538417,0.1805251919212607,0.18419338880794225,0.18621205078101813,0.1867008463982512,0.18543224234784464,0.18163363160364465,0.17279645939363802,0.2708896337835165,0.3675039573517812,0.1702228754375671,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,0.014523186008654347,,
8.317637711026709e9,0.16169320021494363,0.17191158690844172,0.17777151158009832,0.18140225748466485,0.1834108863899594,0.1839146045580141,0.18268849142339746,0.1789701266684625,0.17028506153774742,0.2695978308351953,0.36192710895514835,0.16257898810633659,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,0.013245293270029634,,
1.2022644346174131e10,0.1592352053846898,0.16931066718205182,0.17509771134166555,0.17869208347542048,0.18069099040861542,0.18120925631210733,0.18002450521463403,0.17638421210004504,0.1678470351425225,0.26829543761640834,0.3563970411277597,0.15527688112209131,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,0.012079843604858288,,
1.7378008287493763e10,0.15684765000312176,0.16678424566344086,0.17250046893027562,0.176059501016722,0.17804898569434138,0.17858144205915932,0.17743697363463293,0.17387267167704862,0.16547934387164867,0.2669828320078853,0.3509153829926758,0.14830146345603648,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,0.011016942670761346,,
2.511886431509582e10,0.15452763784547247,0.16432926021646577,0.1699766386637758,0.1735013232086634,0.17548167453555946,0.17602798066930708,0.17492276242850655,0.1714324600480789,0.1631791127841355,0.2656603899379229,0.3454836381437894,0.1416382854268413,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,0.010047566858027676,,
3.630780547701018e10,0.15227242498731294,0.16194280969435862,0.16752324020281642,0.17101453062235258,0.1729860272259116,0.17354585812242668,0.17247890198290722,0.16906069186090278,0.16094361807170326,0.2643284851889129,0.34010318923197375,0.13527351476796226,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,0.009163486641313917,,
5.248074602497712e10,0.15007941019644622,0.15962214378557324,0.1651374481245272,0.16859626074192677,0.17055917147521635,0.17113221697826425,0.17010257695470213,0.16675463168728458,0.15877027754725612,0.2629874892104596,0.33477530254379384,0.12919391312594278,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,0.008357196683592704,,
7.585775750291852e10,0.1479461260226999,0.15736465359703292,0.1628165822531745,0.16624379817291446,0.1681983825888305,0.16878434661048972,0.16779111665190088,0.16451168467847238,0.15665664182312355,0.26163777093913987,0.3295011325568523,0.12338681305564578,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,0.007621852096286062,,
1.0964781961431828e11,0.14587023052886902,0.1551678629148322,0.16055809868627735,0.16395456555467613,0.16590107435299856,0.1664996741426358,0.16554198610576135,0.16232938789202972,0.15460038612310206,0.260279696624942,0.3242817264574433,0.11784009556399372,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,0.006951210312442853,,
